Cust_ID,Date,Inv_no,inv_amt
411183,05.08.2022,5565,21.00
411846_ks,04.08.2022,3604,15.48
411836_ks,04.08.2022,3606,106.00
411934_ks,04.08.2022,3609,73.50
411525_ks,04.08.2022,3610,6.00
411417_ks,04.08.2022,3617,46.80
411237,05.08.2022,5579,30.40
411016,05.08.2022,5552,11.31
411346,05.08.2022,5557,52.40
4111395,05.08.2022,5558,22.35
411977,05.08.2022,5561,46.70
411196,05.08.2022,5563,106.21
4111271,05.08.2022,5564,13.44
411853,05.08.2022,5566,75.84
4111671,05.08.2022,5567,34.03
411248,05.08.2022,5568,57.00
411248,05.08.2022,5580,77.40
411013,05.08.2022,5569,30.00
411013,05.08.2022,5575,30.00
4111402,05.08.2022,5571,203.75
411207,05.08.2022,5577,272.70
411291,05.08.2022,5578,50.80
411015,05.08.2022,5583,75.70
411399,05.08.2022,5584,45.20
411734,05.08.2022,5585,8.80
411846_ks,05.08.2022,3620,25.68
4111232_ks,05.08.2022,3627,27.00
411272_ks,05.08.2022,3628,17.00
411493_ks,05.08.2022,3633,246.00
411336,06.08.2022,5588,85.00
411336,06.08.2022,5595,121.96
411016,08.08.2022,5618,684.00
411977,06.08.2022,5589,19.25
411248,06.08.2022,5591,5.40
411193,06.08.2022,5593,61.80
411150,06.08.2022,5594,50.70
4111799,06.08.2022,5596,210.01
4111799,06.08.2022,5600,27.50
411207,06.08.2022,5602,171.63
4111271,06.08.2022,5604,92.48
411166,06.08.2022,5609,8.90
411780_ks,06.08.2022,3635,133.50
4111706_ks,06.08.2022,3640,300.36
4111154_ks,06.08.2022,3641,51.50
411631,08.08.2022,5628,20.76
411734,08.08.2022,5624,5.80
411734,08.08.2022,5627,5.60
411237,08.08.2022,5639,79.90
411014,08.08.2022,5636,187.90
411550,08.08.2022,5610,11.52
411550,08.08.2022,5631,10.80
411550,08.08.2022,5632,74.00
411863,08.08.2022,5613,43.23
411863,08.08.2022,5615,59.84
4111271,08.08.2022,5614,48.00
411027,08.08.2022,5620,128.32
411216,08.08.2022,5621,18.00
411072,08.08.2022,5626,53.40
411072,08.08.2022,5638,35.40
4111799,08.08.2022,5630,376.30
411868,08.08.2022,5633,48.84
411868,08.08.2022,5637,6.40
411207,08.08.2022,5635,153.90
411336,08.08.2022,5641,55.56
411271_ks,08.08.2022,3644,106.00
411780_ks,08.08.2022,3645,82.00
411872_ks,08.08.2022,3646,251.10
4111195_ks,08.08.2022,3649,329.42
411780_ks,08.08.2022,3650,28.00
411882_ks,09.08.2022,3667,71.50
411417_ks,09.08.2022,3676,48.10
411883_ks,09.08.2022,3681,206.40
4111276_ks,09.08.2022,3682,77.00
411417_ks,09.08.2022,3683,28.00
411248,09.08.2022,5664,6.40
411248,09.08.2022,5677,124.81
411868,09.08.2022,5648,246.00
411216,09.08.2022,5658,9.36
411336,09.08.2022,5660,121.92
411336,09.08.2022,5678,88.18
411106,09.08.2022,5663,145.60
411106,09.08.2022,5665,8.40
411207,09.08.2022,5666,255.98
411853,09.08.2022,5668,48.84
411142,09.08.2022,5669,26.00
411083,09.08.2022,5671,33.20
411074,09.08.2022,5675,28.50
4111671,10.08.2022,5680,45.24
4111671,10.08.2022,5697,45.48
411207,10.08.2022,5684,74.78
411207,10.08.2022,5702,159.00
411868,10.08.2022,5687,257.28
411868,10.08.2022,5698,13.63
411868,10.08.2022,5705,279.00
411868,10.08.2022,5707,53.28
411868,10.08.2022,5708,27.89
411074,10.08.2022,5688,73.20
411977,10.08.2022,5689,39.10
411142,10.08.2022,5690,8.40
411083,10.08.2022,5695,39.00
411336,10.08.2022,5699,15.00
411336,10.08.2022,5710,151.96
411336,10.08.2022,5711,-71.40
411188,10.08.2022,5701,30.60
411188,10.08.2022,5706,27.60
411605,10.08.2022,5704,104.74
4111552_ks,10.08.2022,3684,101.00
411780_ks,10.08.2022,3685,63.00
4111590_ks,10.08.2022,3691,8.50
4111276_ks,10.08.2022,3697,89.50
4111154_ks,10.08.2022,3698,45.50
411074,12.08.2022,5758,24.00
411074,12.08.2022,5761,26.00
411013,11.08.2022,5715,31.50
411106,11.08.2022,5751,67.36
4111068,11.08.2022,5723,24.50
411216,11.08.2022,5726,14.40
411868,11.08.2022,5730,76.20
411248,11.08.2022,5732,43.00
411248,11.08.2022,5743,142.20
411207,11.08.2022,5736,71.80
411083,11.08.2022,5739,24.90
411083,11.08.2022,5748,4.00
411083,11.08.2022,5752,29.80
411188,11.08.2022,5741,163.70
411188,11.08.2022,5749,20.64
4111541,11.08.2022,5745,129.95
411675,11.08.2022,5753,564.10
411268_ks,11.08.2022,3700,67.00
411846_ks,11.08.2022,3702,62.40
4111232_ks,11.08.2022,3707,40.00
411525_ks,11.08.2022,3712,96.00
411074,12.08.2022,5777,27.60
411216,12.08.2022,5762,34.50
411027,12.08.2022,5763,1362.00
411336,12.08.2022,5766,121.16
411336,12.08.2022,5769,150.00
411013,12.08.2022,5767,47.00
411064,12.08.2022,5771,16.95
411863,12.08.2022,5775,13.64
411221,12.08.2022,5780,10.17
411207,12.08.2022,5782,163.96
411780_ks,12.08.2022,3719,21.00
411268_ks,12.08.2022,3721,36.00
411836_ks,12.08.2022,3733,180.00
411780_ks,12.08.2022,3736,14.00
411225,11.08.2022,5734,96.00
411225,13.08.2022,5802,11.63
411237,13.08.2022,5791,171.60
411977,13.08.2022,5790,204.80
411977,13.08.2022,5798,50.56
411853,13.08.2022,5793,48.84
411013,13.08.2022,5797,93.00
411268_ks,13.08.2022,3737,51.00
4111356_ks,13.08.2022,3738,79.00
411271_ks,13.08.2022,3741,133.00
411780_ks,13.08.2022,3749,189.50
4111602_ks,13.08.2022,3752,81.10
411207,15.08.2022,5852,138.64
411237,15.08.2022,5860,64.80
411237,15.08.2022,5862,6.00
411015,15.08.2022,5804,59.10
411977,15.08.2022,5805,9.80
411074,15.08.2022,5806,9.00
411863,15.08.2022,5810,110.99
411868,15.08.2022,5812,15.60
411868,15.08.2022,5854,39.12
411868,15.08.2022,5861,229.16
411196,15.08.2022,5813,67.65
411248,15.08.2022,5825,10.17
411734,15.08.2022,5849,3.00
411734,15.08.2022,5850,10.60
4111271,15.08.2022,5851,13.68
411321,15.08.2022,5855,18.00
411321,15.08.2022,5856,18.50
411399,15.08.2022,5857,48.74
411031,15.08.2022,5858,362.56
4111238_ks,15.08.2022,3767,396.00
4111051_ks,15.08.2022,3768,30.00
411836_ks,15.08.2022,3754,111.50
411836_ks,15.08.2022,3781,34.00
4111356_ks,15.08.2022,3762,16.00
411780_ks,15.08.2022,3755,124.00
411780_ks,15.08.2022,3763,96.50
411493_ks,15.08.2022,3777,86.00
4111648_ks,15.08.2022,3772,166.50
411428_ks,15.08.2022,3756,101.50
411861_ks,15.08.2022,3778,8.50
411196,16.08.2022,5888,46.60
4111799,16.08.2022,5865,72.29
4111799,16.08.2022,5869,300.00
411216,16.08.2022,5872,9.60
411216,16.08.2022,5874,15.60
411083,16.08.2022,5877,34.00
411177,16.08.2022,5878,17.16
411977,16.08.2022,5879,51.10
411321,16.08.2022,5880,7.50
411207,16.08.2022,5881,120.86
411013,16.08.2022,5884,7.60
411248,16.08.2022,5887,12.00
411660,16.08.2022,5890,173.70
411237,16.08.2022,5892,7.00
411905_ks,16.08.2022,3782,119.40
411905_ks,16.08.2022,3783,111.84
411905_ks,16.08.2022,3784,89.16
411905_ks,16.08.2022,3786,77.04
411780_ks,16.08.2022,3787,190.00
411846_ks,16.08.2022,3795,45.72
411428_ks,16.08.2022,3800,36.00
4111276_ks,16.08.2022,3806,47.50
411177,17.08.2022,5918,-17.16
411177,17.08.2022,5919,15.60
411221,17.08.2022,5896,5.08
4111797,17.08.2022,5897,157.40
411868,17.08.2022,5899,334.56
411868,17.08.2022,5905,58.08
411863,17.08.2022,5900,72.60
411248,17.08.2022,5902,6.20
411734,17.08.2022,5904,13.00
411734,17.08.2022,5911,14.00
411734,17.08.2022,5917,30.90
4111671,17.08.2022,5910,38.71
411207,17.08.2022,5912,102.28
411118,17.08.2022,5916,14.41
411853,17.08.2022,5921,18.00
411268_ks,17.08.2022,3807,12.00
411340_ks,17.08.2022,3808,60.00
4111021_ks,17.08.2022,3810,35.12
411340_ks,17.08.2022,3812,27.00
411836_ks,17.08.2022,3814,78.00
4111590_ks,17.08.2022,3815,34.00
411780_ks,17.08.2022,3824,10.50
